PredictionString,image_id
0 0.24210908 479.333 599.0543 570.3203 655.66223 0 0.21345393 481.29605 598.8972 510.08737 655.96436 0 0.16430102 319.4267 676.6799 346.0327 746.2515 0 0.16334829 467.67926 546.2759 559.5046 613.13586 0 0.09160637 433.9039 448.56738 568.4832 687.6946 0 0.07227112 496.10977 600.2168 555.0284 643.4104 0 0.058685835 473.13492 596.4004 491.6013 641.671 0 0.052923072 352.658 688.0154 393.5706 726.61804 1 0.9815005 567.0842 104.09325 777.6477 366.4345 1 0.9441333 631.17346 172.14789 736.4376 323.31223 1 0.30295113 432.8493 477.97058 563.3153 671.2313 1 0.2793448 577.5292 192.4921 710.00366 353.45444 1 0.22317177 674.5944 260.03732 731.7659 316.4011 1 0.1993778 484.10986 597.07196 556.63586 650.6059 1 0.15819438 636.6631 261.93842 738.04407 344.25623 1 0.157556 326.81686 638.7396 350.8434 682.8729 1 0.12155965 245.47702 414.1249 291.2639 482.3701 1 0.120640874 614.44885 227.23251 766.96826 359.34598 1 0.10693284 450.99088 530.5423 565.13654 625.3328 1 0.09093973 579.3212 232.43619 668.9471 346.65103 1 0.0718683 245.43599 683.29987 299.09586 745.7697 1 0.06710615 154.90611 360.15918 248.02864 451.2459 1 0.052111708 467.29724 549.5078 560.89465 603.1472 2 0.08613888 327.48474 638.26984 352.11792 682.413 2 0.06711223 245.27011 683.8401 301.4434 744.53723 3 0.16785619 432.88153 478.66098 568.54407 676.32556 3 0.095428064 486.02167 596.94714 558.4493 651.9392 4 0.20626296 467.27197 545.56494 563.7943 617.0321 5 0.97841734 342.8929 640.97504 395.26022 724.2906 5 0.7957568 380.65353 683.5572 427.09634 722.27216 5 0.7757701 340.46423 682.2528 430.93365 726.7544 5 0.6636753 395.86035 624.4946 447.5995 687.3884 5 0.50776076 330.06873 663.328 460.8778 737.4055 5 0.49672073 347.7032 689.5026 394.62506 723.3118 5 0.4668478 431.0324 472.2409 567.85736 677.9899 5 0.45526233 327.83026 545.815 470.1037 735.63934 5 0.44011885 215.63847 693.6247 249.12291 730.4216 5 0.33136788 326.538 638.4113 351.62503 683.4959 5 0.3130571 246.82947 684.27185 301.19983 747.2307 5 0.19728632 383.82672 644.5876 460.41156 727.19037 5 0.18680014 476.46722 596.28784 584.793 659.1821 5 0.16118528 322.85406 569.3904 381.6701 618.1953 5 0.15275417 358.24194 561.1816 432.86078 631.5334 5 0.14587179 344.83322 642.34955 391.4484 684.4965 5 0.12583402 335.60123 567.1829 414.70718 621.4395 5 0.12533735 365.96814 599.7268 465.43738 726.8258 5 0.114365526 396.17444 659.31244 444.8896 687.3454 5 0.10562315 470.5042 548.14417 562.148 616.95825 5 0.091974184 360.932 589.469 419.27393 647.2234 5 0.08071889 409.0026 645.37305 443.19724 684.6616 5 0.072259754 409.7581 668.9525 450.4318 686.52246 5 0.07151583 492.89343 598.3374 555.3738 648.7958 5 0.051495414 391.38025 573.34827 442.51465 691.8445 6 0.8047347 248.06448 683.88104 300.47733 747.08014 6 0.36466113 326.47284 639.2618 354.15045 682.5251 7 0.99928445 216.14879 53.472595 459.39203 476.18268 7 0.9989994 604.2539 515.26575 954.47156 1016.3402 7 0.9989905 117.64235 424.95392 330.31384 719.8427 7 0.9976757 641.27405 327.7693 879.7678 604.13153 7 0.9973022 395.80396 196.86478 594.7817 540.19885 7 0.9969945 449.79352 592.9764 645.21234 873.2403 7 0.99392647 559.44794 333.33594 707.93 605.0684 7 0.9896918 262.36194 438.00278 430.9287 581.1969 7 0.70644224 323.37726 569.3639 381.33893 618.35986 7 0.14127813 314.75818 543.2942 479.24152 742.7339 7 0.1356604 540.6325 184.00133 573.68036 241.8618 7 0.09712902 112.46136 409.65707 267.2615 628.97266 7 0.089824155 482.1618 592.9362 557.0727 651.8239 7 0.07517452 433.9114 442.0215 572.0989 697.14307 7 0.0708655 330.8584 557.04816 441.00165 639.175 7 0.050343733 467.43723 545.1958 559.8019 614.30615 ,test/0000.jpg
0 0.54981184 756.69385 654.863 896.53894 995.3206 0 0.52066976 642.8546 644.22723 685.7726 835.1486 0 0.31297147 131.0434 0.82962036 489.24005 279.162 1 0.064498395 748.3353 658.9127 898.682 987.86084 3 0.56820244 350.15985 251.84242 756.37994 691.2556 3 0.07908631 132.86255 0.0 489.09918 289.08795 4 0.10359949 348.36792 260.12122 744.2992 696.1107 5 0.91196233 140.72212 0.0 492.52618 275.1809 5 0.80395377 348.23907 255.04814 751.4371 682.5118 7 0.06355723 141.90163 3.6817322 485.91663 276.11993 ,test/0001.jpg
0 0.9735748 658.84656 288.52402 735.12463 323.30502 0 0.8326933 334.37225 325.34848 1002.3958 388.197 0 0.51025796 427.9819 268.93436 644.60657 326.5748 0 0.42757392 266.73975 278.28244 308.524 427.4739 0 0.40406978 460.8191 502.34265 784.3656 658.7052 0 0.3220521 0.0 231.30391 188.34924 491.78076 0 0.29223067 80.78201 268.07996 398.84677 593.85693 0 0.25453532 777.3953 414.72116 1024.0 1011.7075 0 0.24924192 152.03745 296.82513 251.58319 584.2659 0 0.24045688 347.28812 337.3662 653.64905 367.07202 0 0.20295079 293.19464 339.86887 1013.3161 422.59042 0 0.18408883 359.56146 310.61108 1021.6087 575.68665 0 0.17894894 373.72287 435.3086 910.9663 678.3285 0 0.17449091 766.63086 226.79633 869.44165 238.72766 0 0.15255474 629.8887 343.9428 983.99646 370.0813 0 0.13003385 113.42961 280.60168 436.3097 447.0722 0 0.11174757 873.5434 479.44446 1003.87555 637.03467 0 0.10099392 672.1957 226.95374 876.6299 321.12207 0 0.07724502 98.15433 282.0339 382.01086 339.00082 0 0.06900716 971.8439 232.84055 1023.917 246.206 0 0.059259318 179.70114 264.44333 1024.0 433.6921 0 0.05654906 130.74753 331.82074 298.49548 546.55615 1 0.9871885 428.86087 269.67987 646.6043 325.1916 1 0.973961 293.23303 345.23398 1016.8043 744.6489 1 0.9662368 770.9606 424.4927 1024.0 1024.0 1 0.91602653 84.97473 271.5149 415.61414 608.0007 1 0.8845762 674.3234 226.48145 889.36273 326.5526 1 0.8176634 0.0 234.5274 172.52321 493.8158 1 0.7506799 654.03467 231.29124 1019.4264 355.73038 1 0.69978625 430.25708 513.7061 793.7826 666.7061 1 0.5710625 388.64996 400.24854 790.30035 739.44507 1 0.29408088 320.25653 312.90543 1005.88055 383.78104 1 0.2384706 397.91034 251.59857 1012.17975 373.6886 1 0.17199288 176.17001 255.29518 1024.0 441.93616 1 0.1194336 659.6842 288.56192 735.0477 322.95676 1 0.1028544 283.60394 283.52905 1023.9637 557.2073 1 0.056286227 970.28906 232.11491 1023.7118 246.63573 2 0.18407862 0.0 232.64809 169.45837 488.91064 3 0.29905328 0.0 236.87094 150.9616 491.97818 3 0.075659715 775.706 418.6779 1021.66754 1024.0 4 0.9572342 866.3559 244.88704 913.08417 323.26175 4 0.5070347 993.7407 302.81522 1022.60974 388.49387 5 0.7230623 993.0587 303.2886 1022.69446 388.21176 5 0.1252462 0.63497925 221.3837 157.22116 500.04214 5 0.08459256 866.8574 243.61359 913.0095 324.67145 6 0.2238002 320.22522 325.7723 1024.0 407.40878 6 0.14573243 282.20944 296.24982 1020.14685 597.37177 7 0.06202383 766.05133 226.84952 870.4262 238.41342 7 0.055988792 0.0 229.61363 182.72075 494.40808 ,test/0002.jpg
0 0.12039629 0.0 0.0 1002.8572 764.2052 0 0.05200229 0.0 7.6090546 985.8531 310.3197 9 0.99164385 104.00757 242.38214 915.50464 823.41437 9 0.41156265 57.015015 750.2199 1011.15393 1020.6203 9 0.3738461 0.0 114.794464 294.12378 862.33484 9 0.31677115 66.735016 0.0 965.70776 487.3781 9 0.22726727 0.0 304.91388 191.59038 859.38495 9 0.1848723 90.326294 164.28671 527.88666 827.83167 ,test/0003.jpg
0 0.9438684 428.26523 406.77975 652.2263 571.2114 0 0.78799903 177.05966 272.1046 885.75 766.0404 0 0.72341555 397.06488 269.61975 675.1423 588.4075 0 0.23302093 302.77158 393.22375 833.057 650.9136 0 0.22563732 204.08897 255.09088 630.4103 686.6633 0 0.13109261 256.00745 459.30634 432.747 661.75336 1 0.4735612 188.50241 320.9367 889.19653 767.9975 7 0.11944389 237.60663 276.76312 871.52386 768.642 9 0.0911436 424.1693 416.5526 660.69934 571.47003 ,test/0004.jpg
0 0.17775418 350.22076 231.15329 780.706 713.4945 1 0.15162818 340.07944 226.34367 781.73376 717.1666 2 0.8931159 343.94812 227.66638 782.3932 715.48346 ,test/0005.jpg
0 0.9745477 896.1555 787.543 1024.0 915.65717 0 0.8654572 190.17548 544.98346 272.87094 712.23175 0 0.8388546 602.18524 0.0 701.34796 85.46966 0 0.7514266 190.31046 645.5878 329.05124 870.3802 0 0.17725281 1.7024002 58.379112 70.85485 222.97815 0 0.07172691 302.90207 630.78723 378.4617 744.7665 0 0.062693805 267.46945 1.3841782 417.94186 172.90375 0 0.061570525 467.06567 1003.4661 530.45966 1022.127 1 0.05972585 188.85637 549.88965 274.12863 709.7013 3 0.51081014 0.0 56.831093 68.52792 223.64407 4 0.87198687 360.83847 445.41754 854.4656 720.21515 4 0.16650221 439.25433 2.2114258 732.19 282.64825 5 0.7248682 358.526 446.2859 846.9945 719.63196 5 0.5764637 0.29942322 47.46614 67.6487 221.60963 5 0.26739615 430.93884 6.7279205 731.838 276.09503 5 0.05893867 190.4429 648.95135 332.14505 875.4473 6 0.053328212 601.7331 0.12769318 696.35724 85.94663 7 0.96654207 260.86157 3.5004578 418.04694 172.15921 7 0.48163214 191.44876 651.71185 332.5875 871.05853 7 0.32955754 1.0402184 53.2638 68.93979 230.20786 7 0.06772756 454.4361 3.8578033 723.768 275.72986 9 0.12212731 193.65646 545.61035 279.2164 712.0697 ,test/0006.jpg
0 0.49654433 1.9497681 536.92145 298.27905 1022.7161 0 0.43721026 0.0 868.55524 22.193993 1023.05426 0 0.41772953 324.81592 0.0 1011.28894 339.0348 0 0.38078758 888.08844 893.96515 1024.0 1024.0 0 0.336822 547.7511 456.84326 901.1798 740.88574 0 0.3205484 221.06076 86.36789 987.7112 713.65137 0 0.25972968 113.846855 183.23907 340.18658 510.71515 0 0.13993204 772.93036 88.21566 833.14166 177.32251 0 0.08853822 67.35565 248.74094 995.59015 929.20337 0 0.07623584 184.47475 660.83154 220.07814 725.8894 0 0.056429483 116.57663 158.63144 367.57202 788.2792 1 0.894574 882.9983 902.6638 1024.0 1021.8269 1 0.35300216 90.89908 117.480316 1024.0 948.77673 1 0.26941982 0.0 863.4345 22.81971 1024.0 1 0.24683008 364.92148 883.18976 605.37134 1024.0 1 0.15817106 437.30536 962.59357 513.3875 1023.4383 1 0.1559077 987.2943 936.0471 1024.0 1022.3318 1 0.14117424 213.55362 894.1339 402.4152 1022.26355 1 0.120094985 0.0 554.5241 322.2514 1018.5568 1 0.101839185 116.39352 178.21184 339.88718 568.44995 1 0.06939594 112.31334 160.77689 582.40515 928.84216 1 0.053963754 547.25995 453.4087 893.73505 729.44214 7 0.47556645 113.45196 170.45183 337.42413 513.97516 7 0.41469228 0.0 869.49194 22.027866 1024.0 9 0.9562594 345.37823 111.805725 953.18915 705.30743 9 0.887948 556.1936 457.03537 883.9496 737.1167 9 0.556867 0.0 561.0051 298.85687 1024.0 9 0.41083217 347.22522 176.13812 522.72253 665.4865 9 0.38821512 102.547485 99.911285 1001.7522 983.0089 9 0.2922418 361.18747 0.37138367 1023.59155 329.0412 9 0.15900332 295.403 516.5397 431.0683 671.5748 9 0.087565064 111.42116 180.03159 588.3507 788.6658 9 0.067242056 0.2351942 871.9945 24.921604 1024.0 ,test/0007.jpg
0 0.6375814 104.32599 903.3345 169.52484 971.7162 0 0.12912548 684.56696 537.22034 788.78253 695.95276 0 0.10370826 247.50308 529.3751 310.75186 712.3036 0 0.07186105 667.9132 473.53027 811.11096 629.82056 0 0.055518225 354.68124 125.74368 420.74857 224.47186 1 0.99729055 645.254 636.9749 721.677 758.72186 1 0.28689444 104.434814 904.1257 169.34753 972.16705 1 0.16290367 667.36743 464.93915 810.41833 621.9637 1 0.09664345 681.09875 519.664 795.50916 702.0866 1 0.05958735 153.71356 582.0623 191.39572 666.8288 1 0.05299391 360.9516 497.15643 467.18103 681.7695 2 0.3539513 102.87947 905.06714 170.23534 971.12427 5 0.73367906 256.35553 557.1404 307.8601 672.3452 5 0.6629448 775.2835 273.70804 977.3703 632.4209 5 0.32364398 0.47707367 364.33618 246.50302 580.0763 5 0.31910086 660.2777 449.69086 812.68555 626.1014 5 0.19195735 399.44778 468.61304 684.4037 871.2648 5 0.09764295 0.0 532.17334 44.599457 682.88074 5 0.08224137 664.02936 445.88287 805.7519 537.8314 5 0.07818305 358.56696 497.01242 455.52454 649.8132 6 0.6930057 776.6619 277.1036 977.7421 619.574 6 0.11204197 672.2241 457.31332 805.1763 527.45776 7 0.9966252 1.602684 613.25385 183.4621 872.8642 7 0.99473155 164.52647 499.59662 467.95355 967.6954 7 0.9825112 1.0956116 354.07715 267.58618 645.46924 7 0.98215485 398.0003 468.61197 688.81134 874.6444 7 0.9742664 548.4789 428.33606 703.23376 607.21765 7 0.97027177 683.44055 537.26117 790.6832 697.1783 7 0.9276137 358.1337 496.02966 476.49124 699.8003 7 0.7819721 354.59473 125.520004 421.17236 222.01646 7 0.28529373 158.41197 494.3774 333.35645 666.774 7 0.21551734 644.58484 448.96472 809.6262 616.23267 7 0.18224445 250.60919 479.0238 633.699 907.6111 7 0.13055892 214.90442 494.19946 332.16888 602.15063 7 0.10037147 240.29163 512.7105 315.00037 690.03094 7 0.08398013 1.6485939 511.82578 44.758316 719.11865 7 0.057709552 160.83539 553.7655 437.60413 804.1987 7 0.055562288 0.0 429.72467 271.22083 789.4959 ,test/0008.jpg
0 0.9905577 292.73102 118.964325 657.5086 979.8434 0 0.10638918 304.00397 519.7457 679.9762 976.4009 1 0.16898662 291.2096 124.39871 659.4099 884.6089 2 0.16315062 297.39386 122.63843 665.87775 808.1343 ,test/0009.jpg
