PredictionString,image_id
0 0.51499593 499.03366 596.254 548.5156 650.3009 0 0.33309865 342.27695 642.3974 399.2479 714.2354 0 0.20551036 322.7706 564.9916 393.6098 621.1283 0 0.14782882 469.24637 578.1445 554.8096 647.77954 0 0.14037631 483.45966 591.7969 572.4558 665.2916 0 0.09484742 365.95648 563.6892 447.7596 648.52 0 0.0749134 641.17053 258.57013 748.5416 336.88727 0 0.03711148 484.90637 607.19415 510.19604 671.18414 0 0.0347772 383.68518 612.40204 455.8891 723.02826 0 0.011934352 485.3196 584.2712 513.71625 654.00525 0 0.011334405 341.67966 618.2426 465.5445 737.31995 0 0.009119339 678.3572 305.6659 776.4158 363.90652 0 0.005034161 473.917 574.9368 557.0228 616.58795 0 0.00354519 483.06345 583.4887 551.3522 608.54694 0 0.0026443147 328.21524 639.9842 379.36703 690.36646 0 0.0023231506 472.58923 581.4373 527.07544 633.22284 0 0.0020446933 466.24152 579.6781 514.9136 673.22156 0 0.0020337652 663.63336 264.63483 731.4812 321.6667 1 0.99995303 555.84894 102.886116 759.39984 376.11087 1 0.61766446 563.74475 338.7586 708.4522 591.35016 1 0.08491994 640.9438 257.06232 754.0955 338.48508 1 0.018560706 329.61884 638.7732 355.99344 684.7115 1 0.017722607 244.86406 406.178 282.35077 472.95074 1 0.015566731 342.27695 642.3974 399.2479 714.2354 1 0.0115974285 661.53784 263.44492 732.39966 323.63943 1 0.0076955096 351.83478 616.14276 461.0003 735.74194 1 0.007422085 678.3572 305.6659 776.4158 363.90652 1 0.0059251394 328.21524 639.9842 379.36703 690.36646 1 0.005861975 635.8924 260.9123 656.7745 309.79163 1 0.0025088203 451.17148 592.1973 633.8125 878.9317 1 0.0022938822 241.945 405.8362 341.40555 462.86316 1 0.0022818972 485.96848 555.5825 548.4011 585.7011 1 0.0021044707 548.60095 414.58932 581.2688 458.454 1 0.0015956315 654.18555 187.33842 685.0324 236.50893 1 0.0013717911 389.7037 617.5312 449.6123 707.52985 2 0.8223833 329.47925 639.0947 353.9252 684.1178 2 0.04847386 640.9438 257.06232 754.0955 338.48508 2 0.03655638 328.21524 639.9842 379.36703 690.36646 2 0.011606487 337.5497 641.16077 396.35394 708.82904 2 0.0037416539 661.53784 263.44492 732.39966 323.63943 3 0.0024329207 365.97632 563.79517 447.79376 648.56287 3 0.0024169276 323.9727 564.95636 393.53925 621.2491 4 0.002244841 341.73773 640.7609 400.76352 717.28595 5 0.99650514 239.9039 681.7539 301.807 748.72375 5 0.98041683 488.3564 595.706 582.96606 661.9348 5 0.9199107 336.6971 617.8933 467.80905 738.1906 5 0.86130315 416.62704 546.01697 569.0824 667.91455 5 0.7642635 341.32727 639.2725 402.6339 721.83453 5 0.19950595 383.58292 612.2954 456.0863 723.11774 5 0.1506867 365.78305 564.0179 448.295 648.137 5 0.084325396 485.0954 608.3089 510.2853 670.89044 5 0.07211594 485.96848 555.5825 548.4011 585.7011 5 0.07132725 466.97345 573.45154 567.883 678.9459 5 0.04275107 321.4303 564.08014 429.94702 622.00116 5 0.027704196 424.99548 450.35706 569.6708 688.0558 5 0.017109433 467.53757 579.8915 532.0183 635.5912 5 0.016478587 469.79028 575.7435 558.3067 618.09985 5 0.014933131 640.8064 258.28796 748.8142 337.4184 5 0.014852602 328.62225 674.7473 464.93164 743.1894 5 0.0108671365 328.69757 638.7643 367.9717 687.2182 5 0.010835341 484.4233 604.8315 532.09595 672.0916 5 0.0083459215 499.03366 596.254 548.5156 650.3009 5 0.0070049115 466.24152 579.6781 514.9136 673.22156 5 0.0052701314 486.67703 577.75116 553.7862 590.0552 5 0.0045720898 484.0865 581.1522 553.8762 607.6121 5 0.0031049899 451.17148 592.1973 633.8125 878.9317 5 0.0021598397 393.80637 192.28827 597.5852 559.0366 6 0.90954804 422.32468 446.2278 567.71826 682.3525 6 0.18769404 418.4735 454.95074 548.7072 543.9167 6 0.10792146 483.23853 555.4139 547.7417 580.28656 6 0.09462902 434.698 545.2307 565.99146 675.9476 6 0.050779074 393.80637 192.28827 597.5852 559.0366 6 0.008704165 342.27695 642.3974 399.2479 714.2354 6 0.007615196 548.60095 414.58932 581.2688 458.454 6 0.005624317 240.5641 681.3794 302.08948 748.6127 6 0.005203903 467.4962 581.03534 581.2327 680.1758 6 0.0031016525 338.92276 612.32 466.7649 740.58545 6 0.0021654344 265.75888 433.0996 418.81232 582.7461 6 0.0015596328 449.64813 590.10345 636.18823 878.5536 6 0.0014508041 328.21524 639.9842 379.36703 690.36646 6 0.0013736794 329.61884 638.7732 355.99344 684.7115 7 0.9999933 215.76122 49.973515 457.0799 479.79617 7 0.9999914 604.9182 515.9902 953.37897 1021.5136 7 0.99996006 638.2366 332.84308 880.666 619.9482 7 0.9999404 118.311165 420.44952 331.18402 709.96436 7 0.9999174 261.14148 433.3545 421.29126 583.99036 7 0.9996799 449.5135 591.72327 635.52747 879.3206 7 0.9992508 393.48773 188.29913 598.73315 558.00616 7 0.90099174 562.13763 336.2211 710.83685 594.18414 7 0.8970737 321.95587 564.753 393.34445 621.2715 7 0.44475496 365.71442 564.3323 448.0145 648.4786 7 0.3454702 359.91864 610.3359 460.93082 735.5201 7 0.25767377 341.85925 640.524 402.40637 718.8552 7 0.0977759 389.3277 619.00305 450.59122 705.49255 7 0.044171922 239.6217 681.639 301.46472 748.25494 7 0.022536954 480.67352 584.14905 564.8501 668.39435 7 0.020862108 326.66693 562.2116 470.84445 747.71295 7 0.013357308 485.0954 608.3089 510.2853 670.89044 7 0.0038455734 432.91833 547.3374 562.7795 673.4827 7 0.0036726964 497.3559 594.7982 554.447 654.5367 ,test/0000.jpg
0 0.017086744 351.2107 243.99896 752.4956 701.28516 1 0.002109735 351.2107 243.99896 752.4956 701.28516 3 0.5152358 351.98776 244.43542 747.7689 700.6708 4 0.6432639 350.4367 243.5683 750.7557 698.87604 5 0.9999883 134.60674 1.1140625 493.7872 273.72186 5 0.5644875 351.32605 240.61891 751.1167 700.12714 6 0.99920684 756.81055 655.9763 893.61255 990.25507 6 0.0013813534 351.2107 243.99896 752.4956 701.28516 8 0.0014539876 348.66782 244.22763 750.1149 698.40424 ,test/0001.jpg
0 0.832 352.21054 327.5896 987.56976 374.0053 0 0.1924774 883.24866 468.71173 1014.0924 634.2545 0 0.1576502 312.8 321.99878 995.0393 434.4501 0 0.11902487 88.975494 283.1762 352.27335 609.93243 0 0.06402252 768.128 234.35133 920.1153 329.5342 0 0.05209139 777.1746 460.2733 1023.43665 1024.0 0 0.04083378 286.5831 310.0631 1019.41016 761.52405 0 0.039912626 869.0078 242.37665 911.0145 325.7808 0 0.031708576 430.21362 268.55823 637.8971 328.39 0 0.02405658 263.24704 284.62457 294.8036 348.33972 0 0.004893133 80.69705 287.2227 413.8779 403.76892 0 0.0048799026 22.939062 282.214 991.6068 510.5107 0 0.0039923848 763.5998 227.0716 859.4124 238.86578 0 0.0023435904 543.5654 310.42892 989.65955 366.49677 0 0.002081711 180.80637 293.92993 256.7853 308.83862 0 0.0014204793 672.09094 227.09454 876.02814 324.41333 1 0.99851054 730.5622 226.63951 1014.4983 370.2362 1 0.99842036 285.7651 302.56207 1014.8583 754.8906 1 0.9925714 84.22865 272.55884 395.2838 604.0672 1 0.99120563 777.4581 458.24948 1023.42126 1024.0 1 0.9891612 430.9319 268.72876 637.264 328.25067 1 0.89462197 672.14014 226.5174 872.51764 324.42206 1 0.65078336 751.81616 234.65187 937.74725 327.8916 1 0.3521595 4.8734374 234.36105 138.0186 471.39786 1 0.33207437 7.0616016 238.61005 131.88272 294.11282 1 0.15970746 963.00366 227.31635 1023.9246 376.1159 1 0.082414135 678.4333 231.84418 784.22906 325.45615 1 0.03789832 339.27487 318.85712 996.78534 379.77563 1 0.030449273 71.39051 285.26202 420.04434 449.4171 1 0.008081055 543.5654 310.42892 989.65955 366.49677 1 0.0022173217 809.12335 311.39975 904.5137 323.76978 1 0.0021884053 869.0078 242.37665 911.0145 325.7808 1 0.0018224431 738.62415 320.58517 983.8004 359.13632 1 0.0015430991 374.03665 308.67175 1001.9641 441.86832 1 0.0010729936 22.939062 282.214 991.6068 510.5107 1 0.0010275927 995.0071 303.69897 1022.94244 386.9058 2 0.57008624 677.808 230.87291 790.66907 325.49814 2 0.006808479 85.70872 276.07794 367.24646 610.95013 3 0.0010443039 676.83203 231.49893 788.52594 325.05194 4 0.9581942 870.1813 241.42946 912.0567 325.4149 4 0.0016561034 745.70844 234.9246 934.9444 328.47034 5 0.3823746 677.1768 230.00426 800.67896 326.16125 5 0.12939689 869.8133 241.67043 911.508 324.69568 5 0.06537357 759.58704 227.61041 862.83844 239.98529 5 0.044764478 745.70844 234.9246 934.9444 328.47034 5 0.0026666995 777.1746 460.2733 1023.43665 1024.0 5 0.0010401215 81.37643 270.9694 395.5296 603.2126 6 0.23838226 285.16318 305.38794 1015.5066 759.6566 6 0.05560886 761.046 234.22621 922.1068 329.34872 6 0.013213957 673.29175 228.01297 851.3809 325.335 6 0.012035992 332.15894 320.78714 1000.6934 428.4648 6 0.0029267038 776.5719 460.40903 1023.4309 1024.0 6 0.002539532 85.70872 276.07794 367.24646 610.95013 7 0.51265687 761.5062 226.86493 861.57623 239.74461 7 0.039758507 430.04642 268.58585 637.6918 328.1069 7 0.0039667515 677.1768 230.00426 800.67896 326.16125 7 0.0023876461 869.0078 242.37665 911.0145 325.7808 9 0.0020709813 291.9206 305.41315 1020.0503 762.5679 9 0.0019782463 777.1746 460.2733 1023.43665 1024.0 ,test/0002.jpg
0 0.19382535 0.0 0.0 995.64594 482.3046 0 0.038776916 11.406211 0.0 1013.2519 989.3859 0 0.025466582 47.45961 531.2688 991.11127 1016.0664 0 0.0033439614 30.578497 71.63528 537.9203 1003.5425 0 0.0020065256 164.52359 247.75648 915.38257 819.454 7 0.0055402326 0.0 0.0 1010.5676 678.5949 7 0.0048184227 160.74496 240.08867 910.71594 823.068 9 0.99961805 188.71477 258.00256 893.3338 812.5507 9 0.9658409 15.108398 0.0 1004.0569 1002.27924 9 0.9363479 0.0 0.0 995.1097 484.10812 9 0.49492407 69.253006 563.06616 972.7014 1024.0 9 0.40146124 30.578497 71.63528 537.9203 1003.5425 ,test/0003.jpg
0 0.97797054 460.25626 402.09943 651.24744 544.3394 0 0.002895208 225.9934 291.688 714.89624 678.46466 1 0.9999633 198.14902 272.40546 851.4919 782.63055 1 0.35285392 461.1509 402.0412 651.66254 542.6446 1 0.0037044594 276.10657 298.6295 680.40533 612.2836 5 0.002536334 460.54126 402.2752 650.3469 543.2206 6 0.001514338 463.63104 403.69153 651.61194 541.99084 ,test/0004.jpg
2 0.99999905 346.57266 225.60928 770.69666 712.8904 ,test/0005.jpg
0 0.9917241 899.5246 786.2734 1020.3388 918.3643 0 0.688339 603.84595 0.5438623 697.9919 84.19041 0 0.09765997 190.85039 644.56323 306.74832 875.1314 0 0.013501578 270.99286 11.795263 415.00543 182.34355 0 0.008558526 298.87195 629.0513 378.34546 745.89185 0 0.004859638 193.85168 546.73267 275.69528 697.14874 1 0.019698523 194.66998 545.96576 275.83652 698.26117 3 0.0067112264 0.122893065 69.915955 70.86827 224.68289 4 0.9996697 428.37277 14.771855 636.9176 268.31116 4 0.03829861 363.99985 449.9729 829.1894 730.13794 5 0.9989767 0.33073485 71.11086 70.22039 225.01225 5 0.9988876 364.4357 451.04813 829.74084 727.2129 5 0.0016316036 271.94528 12.393418 415.5488 181.63254 7 0.99425185 272.0188 14.051495 414.65567 179.84793 7 0.013739376 364.67047 451.78415 828.5698 728.44275 ,test/0006.jpg
0 0.81027794 342.23453 51.233437 973.6164 708.26807 0 0.4312091 67.400505 106.89761 938.1119 919.0414 0 0.022909803 8.017032 534.37976 384.60104 1024.0 1 0.9999912 883.46954 892.6692 1023.89734 1024.0 1 0.99995124 210.07661 887.1803 611.8536 1023.54486 1 0.8594277 102.7975 103.01496 917.9006 913.2653 1 0.0714475 346.63046 73.90629 947.7781 709.47 1 0.01129233 989.6174 942.50305 1023.6306 1022.60724 1 0.0034975638 270.03296 1003.3261 292.0704 1024.0 1 0.0010621796 0.023397217 863.9208 23.354483 1024.0 2 0.013318888 134.95688 67.59543 973.23834 838.09985 3 0.0017306401 134.95688 67.59543 973.23834 838.09985 4 0.0046035564 354.34042 69.16808 956.13904 711.0122 5 0.3533634 330.28125 64.400604 969.4695 710.88385 5 0.010094475 65.5266 83.53676 943.2569 930.475 5 0.0052082096 0.0 866.2782 23.834234 1024.0 6 0.006027453 338.6766 73.49248 955.9572 708.16046 7 0.994146 0.0 866.09393 23.006504 1024.0 7 0.11823422 330.28125 64.400604 969.4695 710.88385 7 0.006352797 102.85129 112.92027 914.4492 904.73126 9 0.45368516 343.4116 80.247986 963.28125 712.1563 9 0.004290597 99.87742 114.043594 918.75946 907.10425 ,test/0007.jpg
0 0.99210054 105.94449 901.15607 170.63872 972.3052 0 0.011998444 347.97025 121.79758 416.28186 223.17691 0 0.0034946033 222.94452 489.99557 329.6532 563.88293 0 0.0034167091 651.4844 452.07867 813.6575 618.9244 0 0.0029460804 362.69586 0.06001465 418.11694 87.61774 0 0.0015755888 668.44885 521.91327 794.2468 699.39545 0 0.0010984077 779.7665 274.34253 980.63696 619.3449 1 0.99964225 644.9645 639.8138 721.32166 760.7583 1 0.96959776 153.16505 574.5726 194.0201 667.0862 1 0.8799951 358.36734 496.9667 468.13562 664.0281 1 0.47880563 362.56598 0.015498047 418.09106 87.3479 1 0.03134567 105.38828 901.03156 170.3252 972.2042 1 0.015768712 223.05817 489.76956 330.644 564.55963 1 0.009412354 651.4844 452.07867 813.6575 618.9244 1 0.005000028 151.34381 554.1132 221.40936 668.9458 1 0.003833757 545.1555 426.21375 706.53845 631.54846 1 0.002516932 666.6371 521.4135 793.4762 697.973 1 0.0011789892 393.26938 519.2647 468.59265 608.2638 2 0.02556172 152.67809 573.7489 194.10785 667.416 2 0.0031652886 359.5755 498.41956 458.5059 606.8852 2 0.0028093117 105.38828 901.03156 170.3252 972.2042 2 0.0023152274 667.1676 520.77203 793.8243 699.09766 2 0.0013215829 219.90749 489.1322 330.62344 565.7028 3 0.0031549176 668.33453 521.0418 793.5739 698.7894 3 0.0011492765 651.22034 451.95108 815.08936 618.53375 4 0.0015505378 673.6943 521.5805 791.8273 698.3256 5 0.6789975 779.22705 278.7915 980.5589 618.34076 5 0.47000742 663.80664 484.4399 807.843 696.3819 5 0.12633838 649.5349 449.756 814.12146 617.8995 5 0.091193914 4.849658 359.14938 271.20792 646.5073 5 0.023402845 153.36954 572.11346 195.90369 667.3513 5 0.005737425 541.7387 426.12747 707.13 629.7855 6 0.7905044 779.6331 277.12244 980.22815 617.7846 6 0.7043509 650.392 450.45636 812.9434 618.32983 6 0.004832198 668.33453 521.0418 793.5739 698.7894 6 0.0027177453 545.1555 426.21375 706.53845 631.54846 7 0.9999906 168.23035 526.1639 471.4505 968.27924 7 0.9999751 4.2948146 595.1587 184.32101 879.12854 7 0.99997485 406.94208 468.4654 696.10034 872.50836 7 0.99901414 543.75275 426.03247 707.0058 626.0306 7 0.99697757 5.936914 362.8125 270.15442 645.0043 7 0.9959824 221.69229 490.03165 330.88727 563.9702 7 0.9683336 670.21735 523.2964 792.548 698.4682 7 0.9391007 360.94275 494.89352 470.45883 685.63354 7 0.42047247 347.97025 121.79758 416.28186 223.17691 7 0.014209733 651.4844 452.07867 813.6575 618.9244 7 0.0028651746 393.26938 519.2647 468.59265 608.2638 7 0.0024313168 776.6678 278.8995 983.1061 616.65216 7 0.0018695083 362.69586 0.06001465 418.11694 87.61774 ,test/0008.jpg
0 0.99996006 283.72952 122.47281 660.50854 986.8052 1 0.0012449119 279.19907 115.479454 661.14545 992.385 ,test/0009.jpg
